trial,variant,cluster,len,capacity,per_shard,shards,elapsed_ns,hits,misses,evictions
2,j5_n128,cluster018,1000000,16384,128,128,39469013,738025,261975,245591
2,j6_n128,cluster018,1000000,16384,128,128,44569377,738025,261975,245591
2,j7_n128,cluster018,1000000,16384,128,128,34182508,738025,261975,245591
3,orig,cluster018,1000000,1024,1024,1,38291442,501676,498324,497300
3,j5_n32,cluster018,1000000,1024,32,32,32217960,510136,489864,488840
3,j6_n32,cluster018,1000000,1024,32,32,35737244,510136,489864,488840
3,j7_n32,cluster018,1000000,1024,32,32,30062093,510136,489864,488840
3,j5_n16,cluster018,1000000,1024,64,16,36470874,508369,491631,490607
3,j6_n16,cluster018,1000000,1024,64,16,42246356,508369,491631,490607
3,j7_n16,cluster018,1000000,1024,64,16,31835805,508369,491631,490607
3,j5_n8,cluster018,1000000,1024,128,8,44607078,506574,493426,492402
3,j6_n8,cluster018,1000000,1024,128,8,54111751,506574,493426,492402
3,j7_n8,cluster018,1000000,1024,128,8,33162406,506574,493426,492402
3,orig,cluster018,1000000,4096,4096,1,30229674,625267,374733,370637
3,j5_n128,cluster018,1000000,4096,32,128,31909376,627333,372667,368571
3,j6_n128,cluster018,1000000,4096,32,128,39005501,627333,372667,368571
3,j7_n128,cluster018,1000000,4096,32,128,28470870,627333,372667,368571
3,j5_n64,cluster018,1000000,4096,64,64,34787588,627648,372352,368256
3,j6_n64,cluster018,1000000,4096,64,64,39290271,627648,372352,368256
3,j7_n64,cluster018,1000000,4096,64,64,32174291,627648,372352,368256
3,j5_n32,cluster018,1000000,4096,128,32,41737917,627574,372426,368330
3,j6_n32,cluster018,1000000,4096,128,32,47382352,627574,372426,368330
3,j7_n32,cluster018,1000000,4096,128,32,33704425,627574,372426,368330
3,orig,cluster018,1000000,16384,16384,1,30633508,737810,262190,245806
3,j5_n512,cluster018,1000000,16384,32,512,28596636,736524,263476,247092
3,j6_n512,cluster018,1000000,16384,32,512,31489399,736524,263476,247092
3,j7_n512,cluster018,1000000,16384,32,512,30697356,736524,263476,247092
3,j5_n256,cluster018,1000000,16384,64,256,32281479,737376,262624,246240
3,j6_n256,cluster018,1000000,16384,64,256,34903613,737376,262624,246240
3,j7_n256,cluster018,1000000,16384,64,256,32262651,737376,262624,246240
3,j5_n128,cluster018,1000000,16384,128,128,39859176,738025,261975,245591
3,j6_n128,cluster018,1000000,16384,128,128,47525342,738025,261975,245591
3,j7_n128,cluster018,1000000,16384,128,128,36563849,738025,261975,245591
4,orig,cluster018,1000000,1024,1024,1,37328235,501676,498324,497300
4,j5_n32,cluster018,1000000,1024,32,32,30238237,510136,489864,488840
4,j6_n32,cluster018,1000000,1024,32,32,35937093,510136,489864,488840
4,j7_n32,cluster018,1000000,1024,32,32,29938397,510136,489864,488840
4,j5_n16,cluster018,1000000,1024,64,16,37242124,508369,491631,490607
4,j6_n16,cluster018,1000000,1024,64,16,40662137,508369,491631,490607
4,j7_n16,cluster018,1000000,1024,64,16,31093497,508369,491631,490607
4,j5_n8,cluster018,1000000,1024,128,8,43863520,506574,493426,492402
4,j6_n8,cluster018,1000000,1024,128,8,52157748,506574,493426,492402
4,j7_n8,cluster018,1000000,1024,128,8,35175920,506574,493426,492402
4,orig,cluster018,1000000,4096,4096,1,31296286,625267,374733,370637
4,j5_n128,cluster018,1000000,4096,32,128,32296822,627333,372667,368571
4,j6_n128,cluster018,1000000,4096,32,128,34825772,627333,372667,368571
4,j7_n128,cluster018,1000000,4096,32,128,29964119,627333,372667,368571
4,j5_n64,cluster018,1000000,4096,64,64,33965574,627648,372352,368256
4,j6_n64,cluster018,1000000,4096,64,64,39644638,627648,372352,368256
4,j7_n64,cluster018,1000000,4096,64,64,31192704,627648,372352,368256
4,j5_n32,cluster018,1000000,4096,128,32,39795466,627574,372426,368330
4,j6_n32,cluster018,1000000,4096,128,32,50724843,627574,372426,368330
4,j7_n32,cluster018,1000000,4096,128,32,33539109,627574,372426,368330
4,orig,cluster018,1000000,16384,16384,1,29937603,737810,262190,245806
4,j5_n512,cluster018,1000000,16384,32,512,28702302,736524,263476,247092
4,j6_n512,cluster018,1000000,16384,32,512,30245993,736524,263476,247092
4,j7_n512,cluster018,1000000,16384,32,512,29414391,736524,263476,247092
4,j5_n256,cluster018,1000000,16384,64,256,30366976,737376,262624,246240
4,j6_n256,cluster018,1000000,16384,64,256,35565340,737376,262624,246240
4,j7_n256,cluster018,1000000,16384,64,256,30866195,737376,262624,246240
4,j5_n128,cluster018,1000000,16384,128,128,37543295,738025,261975,245591
4,j6_n128,cluster018,1000000,16384,128,128,44881730,738025,261975,245591
4,j7_n128,cluster018,1000000,16384,128,128,33605832,738025,261975,245591
5,orig,cluster018,1000000,1024,1024,1,39532831,501676,498324,497300
5,j5_n32,cluster018,1000000,1024,32,32,32004696,510136,489864,488840
5,j6_n32,cluster018,1000000,1024,32,32,37050106,510136,489864,488840
5,j7_n32,cluster018,1000000,1024,32,32,29768801,510136,489864,488840
5,j5_n16,cluster018,1000000,1024,64,16,37497896,508369,491631,490607
5,j6_n16,cluster018,1000000,1024,64,16,41352454,508369,491631,490607
5,j7_n16,cluster018,1000000,1024,64,16,30592727,508369,491631,490607
5,j5_n8,cluster018,1000000,1024,128,8,42588844,506574,493426,492402
5,j6_n8,cluster018,1000000,1024,128,8,53098097,506574,493426,492402
5,j7_n8,cluster018,1000000,1024,128,8,34610121,506574,493426,492402
5,orig,cluster018,1000000,4096,4096,1,32823891,625267,374733,370637
5,j5_n128,cluster018,1000000,4096,32,128,31832252,627333,372667,368571
5,j6_n128,cluster018,1000000,4096,32,128,34736834,627333,372667,368571
5,j7_n128,cluster018,1000000,4096,32,128,30315590,627333,372667,368571
5,j5_n64,cluster018,1000000,4096,64,64,34615284,627648,372352,368256
5,j6_n64,cluster018,1000000,4096,64,64,40215687,627648,372352,368256
5,j7_n64,cluster018,1000000,4096,64,64,29825852,627648,372352,368256
5,j5_n32,cluster018,1000000,4096,128,32,42023797,627574,372426,368330
5,j6_n32,cluster018,1000000,4096,128,32,50009815,627574,372426,368330
5,j7_n32,cluster018,1000000,4096,128,32,33816897,627574,372426,368330
5,orig,cluster018,1000000,16384,16384,1,30489526,737810,262190,245806
5,j5_n512,cluster018,1000000,16384,32,512,28474045,736524,263476,247092
5,j6_n512,cluster018,1000000,16384,32,512,30222166,736524,263476,247092
5,j7_n512,cluster018,1000000,16384,32,512,29167604,736524,263476,247092
5,j5_n256,cluster018,1000000,16384,64,256,32431212,737376,262624,246240
5,j6_n256,cluster018,1000000,16384,64,256,35725092,737376,262624,246240
5,j7_n256,cluster018,1000000,16384,64,256,30054486,737376,262624,246240
5,j5_n128,cluster018,1000000,16384,128,128,38757921,738025,261975,245591
5,j6_n128,cluster018,1000000,16384,128,128,45583610,738025,261975,245591
5,j7_n128,cluster018,1000000,16384,128,128,33399092,738025,261975,245591
