trial,variant,cluster,len,capacity,per_shard,shards,elapsed_ns,hits,misses,evictions
5,j7_n64,cluster018,1000000,1024,16,64,29009355,511234,488766,487742
5,j8_n64,cluster018,1000000,1024,16,64,30722425,511234,488766,487742
5,j7_n32,cluster018,1000000,1024,32,32,28688700,510136,489864,488840
5,j8_n32,cluster018,1000000,1024,32,32,31178020,510136,489864,488840
5,j7_n16,cluster018,1000000,1024,64,16,30924069,508369,491631,490607
5,j8_n16,cluster018,1000000,1024,64,16,33985984,508369,491631,490607
5,orig,cluster018,1000000,4096,4096,1,30564759,625267,374733,370637
5,j7_n256,cluster018,1000000,4096,16,256,29187126,625673,374327,370231
5,j8_n256,cluster018,1000000,4096,16,256,31245337,625673,374327,370231
5,j7_n128,cluster018,1000000,4096,32,128,29035266,627333,372667,368571
5,j8_n128,cluster018,1000000,4096,32,128,29850414,627333,372667,368571
5,j7_n64,cluster018,1000000,4096,64,64,28720925,627648,372352,368256
5,j8_n64,cluster018,1000000,4096,64,64,31955798,627648,372352,368256
5,orig,cluster018,1000000,16384,16384,1,30506338,737810,262190,245806
5,j7_n1024,cluster018,1000000,16384,16,1024,28666268,733969,266031,249647
5,j8_n1024,cluster018,1000000,16384,16,1024,26971129,733969,266031,249647
5,j7_n512,cluster018,1000000,16384,32,512,29434986,736524,263476,247092
5,j8_n512,cluster018,1000000,16384,32,512,28496306,736524,263476,247092
5,j7_n256,cluster018,1000000,16384,64,256,29925466,737376,262624,246240
5,j8_n256,cluster018,1000000,16384,64,256,32356613,737376,262624,246240
