trial,variant,cluster,len,capacity,per_shard,shards,elapsed_ns,hits,misses,evictions
1,j7_n32,cluster019,1000000,4096,128,32,39626969,315527,684473,680377
1,j7_n16,cluster019,1000000,4096,256,16,49427233,314481,685519,681423
1,orig,cluster019,1000000,16384,16384,1,51309800,315254,684746,668362
1,j7_n512,cluster019,1000000,16384,32,512,34037841,321732,678268,661884
1,j7_n256,cluster019,1000000,16384,64,256,35426044,321684,678316,661932
1,j7_n128,cluster019,1000000,16384,128,128,42064220,321575,678425,662041
1,j7_n64,cluster019,1000000,16384,256,64,59628539,321436,678564,662180
1,orig,cluster019,1000000,65536,65536,1,59509759,327455,672545,607009
1,j7_n2048,cluster019,1000000,65536,32,2048,46926618,328763,671237,605701
1,j7_n1024,cluster019,1000000,65536,64,1024,40513038,328769,671231,605695
1,j7_n512,cluster019,1000000,65536,128,512,44068522,328712,671288,605752
1,j7_n256,cluster019,1000000,65536,256,256,64103661,328658,671342,605806
2,orig,cluster006,1000000,1024,1024,1,48475495,132154,867846,866822
2,j7_n32,cluster006,1000000,1024,32,32,30434065,131317,868683,867659
2,j7_n16,cluster006,1000000,1024,64,16,31591253,131811,868189,867165
2,j7_n8,cluster006,1000000,1024,128,8,35857940,131668,868332,867308
2,j7_n4,cluster006,1000000,1024,256,4,49494818,131497,868503,867479
2,orig,cluster006,1000000,4096,4096,1,43470731,348606,651394,647298
2,j7_n128,cluster006,1000000,4096,32,128,31188934,351809,648191,644095
2,j7_n64,cluster006,1000000,4096,64,64,31203174,352933,647067,642971
2,j7_n32,cluster006,1000000,4096,128,32,34654380,351574,648426,644330
2,j7_n16,cluster006,1000000,4096,256,16,43478089,351466,648534,644438
2,orig,cluster006,1000000,16384,16384,1,37805746,640281,359719,343335
2,j7_n512,cluster006,1000000,16384,32,512,31715791,638399,361601,345217
2,j7_n256,cluster006,1000000,16384,64,256,32931521,641770,358230,341846
2,j7_n128,cluster006,1000000,16384,128,128,36742546,642951,357049,340665
2,j7_n64,cluster006,1000000,16384,256,64,40637731,643090,356910,340526
2,orig,cluster006,1000000,65536,65536,1,28885332,829343,170657,105121
2,j7_n2048,cluster006,1000000,65536,32,2048,27645567,827400,172600,107064
2,j7_n1024,cluster006,1000000,65536,64,1024,30659475,828812,171188,105652
2,j7_n512,cluster006,1000000,65536,128,512,34928096,829349,170651,105115
2,j7_n256,cluster006,1000000,65536,256,256,39085122,829628,170372,104836
2,orig,cluster018,1000000,1024,1024,1,37952803,501676,498324,497300
2,j7_n32,cluster018,1000000,1024,32,32,31225997,510136,489864,488840
2,j7_n16,cluster018,1000000,1024,64,16,29844921,508369,491631,490607
2,j7_n8,cluster018,1000000,1024,128,8,33272442,506574,493426,492402
2,j7_n4,cluster018,1000000,1024,256,4,42673043,504287,495713,494689
2,orig,cluster018,1000000,4096,4096,1,32528862,625267,374733,370637
2,j7_n128,cluster018,1000000,4096,32,128,30780184,627333,372667,368571
2,j7_n64,cluster018,1000000,4096,64,64,31848258,627648,372352,368256
2,j7_n32,cluster018,1000000,4096,128,32,33777631,627574,372426,368330
2,j7_n16,cluster018,1000000,4096,256,16,39444046,627041,372959,368863
2,orig,cluster018,1000000,16384,16384,1,29432805,737810,262190,245806
2,j7_n512,cluster018,1000000,16384,32,512,30683347,736524,263476,247092
2,j7_n256,cluster018,1000000,16384,64,256,31435106,737376,262624,246240
2,j7_n128,cluster018,1000000,16384,128,128,34302238,738025,261975,245591
2,j7_n64,cluster018,1000000,16384,256,64,41286465,738193,261807,245423
2,orig,cluster018,1000000,65536,65536,1,24915825,820608,179392,113856
2,j7_n2048,cluster018,1000000,65536,32,2048,29517337,820448,179552,114016
2,j7_n1024,cluster018,1000000,65536,64,1024,32814217,820672,179328,113792
2,j7_n512,cluster018,1000000,65536,128,512,35215813,820846,179154,113618
2,j7_n256,cluster018,1000000,65536,256,256,41355926,820783,179217,113681
2,orig,cluster019,1000000,1024,1024,1,52163890,240886,759114,758090
2,j7_n32,cluster019,1000000,1024,32,32,33847753,304116,695884,694860
2,j7_n16,cluster019,1000000,1024,64,16,34459061,300278,699722,698698
2,j7_n8,cluster019,1000000,1024,128,8,37986812,293655,706345,705321
2,j7_n4,cluster019,1000000,1024,256,4,50589948,282406,717594,716570
2,orig,cluster019,1000000,4096,4096,1,43648105,296407,703593,699497
2,j7_n128,cluster019,1000000,4096,32,128,31986798,316413,683587,679491
2,j7_n64,cluster019,1000000,4096,64,64,34624424,316021,683979,679883
2,j7_n32,cluster019,1000000,4096,128,32,38132879,315527,684473,680377
2,j7_n16,cluster019,1000000,4096,256,16,51078851,314481,685519,681423
2,orig,cluster019,1000000,16384,16384,1,49752342,315254,684746,668362
2,j7_n512,cluster019,1000000,16384,32,512,34619219,321732,678268,661884
2,j7_n256,cluster019,1000000,16384,64,256,35817222,321684,678316,661932
2,j7_n128,cluster019,1000000,16384,128,128,41963245,321575,678425,662041
2,j7_n64,cluster019,1000000,16384,256,64,54448346,321436,678564,662180
2,orig,cluster019,1000000,65536,65536,1,63917283,327455,672545,607009
2,j7_n2048,cluster019,1000000,65536,32,2048,39221207,328763,671237,605701
2,j7_n1024,cluster019,1000000,65536,64,1024,37880772,328769,671231,605695
2,j7_n512,cluster019,1000000,65536,128,512,44227718,328712,671288,605752
2,j7_n256,cluster019,1000000,65536,256,256,60129069,328658,671342,605806
3,orig,cluster006,1000000,1024,1024,1,48624385,132154,867846,866822
3,j7_n32,cluster006,1000000,1024,32,32,29079597,131317,868683,867659
3,j7_n16,cluster006,1000000,1024,64,16,30842043,131811,868189,867165
3,j7_n8,cluster006,1000000,1024,128,8,35797977,131668,868332,867308
3,j7_n4,cluster006,1000000,1024,256,4,47204289,131497,868503,867479
3,orig,cluster006,1000000,4096,4096,1,43568859,348606,651394,647298
3,j7_n128,cluster006,1000000,4096,32,128,30463398,351809,648191,644095
3,j7_n64,cluster006,1000000,4096,64,64,31158010,352933,647067,642971
3,j7_n32,cluster006,1000000,4096,128,32,34508132,351574,648426,644330
3,j7_n16,cluster006,1000000,4096,256,16,44241677,351466,648534,644438
3,orig,cluster006,1000000,16384,16384,1,36351504,640281,359719,343335
3,j7_n512,cluster006,1000000,16384,32,512,31003927,638399,361601,345217
3,j7_n256,cluster006,1000000,16384,64,256,32849547,641770,358230,341846
3,j7_n128,cluster006,1000000,16384,128,128,35928443,642951,357049,340665
3,j7_n64,cluster006,1000000,16384,256,64,42758235,643090,356910,340526
3,orig,cluster006,1000000,65536,65536,1,25230815,829343,170657,105121
3,j7_n2048,cluster006,1000000,65536,32,2048,26976698,827400,172600,107064
3,j7_n1024,cluster006,1000000,65536,64,1024,29996958,828812,171188,105652
3,j7_n512,cluster006,1000000,65536,128,512,34718781,829349,170651,105115
3,j7_n256,cluster006,1000000,65536,256,256,37345117,829628,170372,104836
3,orig,cluster018,1000000,1024,1024,1,37419708,501676,498324,497300
3,j7_n32,cluster018,1000000,1024,32,32,30176622,510136,489864,488840
3,j7_n16,cluster018,1000000,1024,64,16,31306150,508369,491631,490607
3,j7_n8,cluster018,1000000,1024,128,8,35390765,506574,493426,492402
3,j7_n4,cluster018,1000000,1024,256,4,41493812,504287,495713,494689
3,orig,cluster018,1000000,4096,4096,1,30370322,625267,374733,370637
3,j7_n128,cluster018,1000000,4096,32,128,29832094,627333,372667,368571
3,j7_n64,cluster018,1000000,4096,64,64,30489796,627648,372352,368256
3,j7_n32,cluster018,1000000,4096,128,32,33195213,627574,372426,368330
3,j7_n16,cluster018,1000000,4096,256,16,37767887,627041,372959,368863
3,orig,cluster018,1000000,16384,16384,1,28545319,737810,262190,245806
3,j7_n512,cluster018,1000000,16384,32,512,29881361,736524,263476,247092
3,j7_n256,cluster018,1000000,16384,64,256,33773366,737376,262624,246240
3,j7_n128,cluster018,1000000,16384,128,128,33921521,738025,261975,245591
3,j7_n64,cluster018,1000000,16384,256,64,39227625,738193,261807,245423
3,orig,cluster018,1000000,65536,65536,1,25488310,820608,179392,113856
3,j7_n2048,cluster018,1000000,65536,32,2048,27472123,820448,179552,114016
3,j7_n1024,cluster018,1000000,65536,64,1024,30080479,820672,179328,113792
3,j7_n512,cluster018,1000000,65536,128,512,33328867,820846,179154,113618
3,j7_n256,cluster018,1000000,65536,256,256,40243643,820783,179217,113681
3,orig,cluster019,1000000,1024,1024,1,50651774,240886,759114,758090
3,j7_n32,cluster019,1000000,1024,32,32,32304407,304116,695884,694860
3,j7_n16,cluster019,1000000,1024,64,16,35871573,300278,699722,698698
3,j7_n8,cluster019,1000000,1024,128,8,38329181,293655,706345,705321
3,j7_n4,cluster019,1000000,1024,256,4,50179573,282406,717594,716570
3,orig,cluster019,1000000,4096,4096,1,45254578,296407,703593,699497
3,j7_n128,cluster019,1000000,4096,32,128,33515205,316413,683587,679491
3,j7_n64,cluster019,1000000,4096,64,64,33950120,316021,683979,679883
3,j7_n32,cluster019,1000000,4096,128,32,40214475,315527,684473,680377
3,j7_n16,cluster019,1000000,4096,256,16,51102945,314481,685519,681423
3,orig,cluster019,1000000,16384,16384,1,49425132,315254,684746,668362
3,j7_n512,cluster019,1000000,16384,32,512,34375950,321732,678268,661884
3,j7_n256,cluster019,1000000,16384,64,256,35655798,321684,678316,661932
3,j7_n128,cluster019,1000000,16384,128,128,41141863,321575,678425,662041
3,j7_n64,cluster019,1000000,16384,256,64,52943654,321436,678564,662180
3,orig,cluster019,1000000,65536,65536,1,63641240,327455,672545,607009
3,j7_n2048,cluster019,1000000,65536,32,2048,39146663,328763,671237,605701
3,j7_n1024,cluster019,1000000,65536,64,1024,37768251,328769,671231,605695
3,j7_n512,cluster019,1000000,65536,128,512,45151789,328712,671288,605752
3,j7_n256,cluster019,1000000,65536,256,256,60385013,328658,671342,605806
4,orig,cluster006,1000000,1024,1024,1,47943703,132154,867846,866822
4,j7_n32,cluster006,1000000,1024,32,32,29498492,131317,868683,867659
4,j7_n16,cluster006,1000000,1024,64,16,29866934,131811,868189,867165
4,j7_n8,cluster006,1000000,1024,128,8,36725162,131668,868332,867308
4,j7_n4,cluster006,1000000,1024,256,4,46003515,131497,868503,867479
4,orig,cluster006,1000000,4096,4096,1,42686721,348606,651394,647298
4,j7_n128,cluster006,1000000,4096,32,128,30672545,351809,648191,644095
4,j7_n64,cluster006,1000000,4096,64,64,30992570,352933,647067,642971
4,j7_n32,cluster006,1000000,4096,128,32,34705209,351574,648426,644330
4,j7_n16,cluster006,1000000,4096,256,16,43187687,351466,648534,644438
4,orig,cluster006,1000000,16384,16384,1,35185523,640281,359719,343335
4,j7_n512,cluster006,1000000,16384,32,512,31387137,638399,361601,345217
4,j7_n256,cluster006,1000000,16384,64,256,34181239,641770,358230,341846
4,j7_n128,cluster006,1000000,16384,128,128,35415656,642951,357049,340665
4,j7_n64,cluster006,1000000,16384,256,64,39765596,643090,356910,340526
4,orig,cluster006,1000000,65536,65536,1,29517473,829343,170657,105121
4,j7_n2048,cluster006,1000000,65536,32,2048,26904680,827400,172600,107064
4,j7_n1024,cluster006,1000000,65536,64,1024,30141688,828812,171188,105652
4,j7_n512,cluster006,1000000,65536,128,512,34871865,829349,170651,105115
4,j7_n256,cluster006,1000000,65536,256,256,41059535,829628,170372,104836
4,orig,cluster018,1000000,1024,1024,1,36114313,501676,498324,497300
4,j7_n32,cluster018,1000000,1024,32,32,29734712,510136,489864,488840
4,j7_n16,cluster018,1000000,1024,64,16,29928008,508369,491631,490607
4,j7_n8,cluster018,1000000,1024,128,8,34440792,506574,493426,492402
4,j7_n4,cluster018,1000000,1024,256,4,41170967,504287,495713,494689
4,orig,cluster018,1000000,4096,4096,1,31669387,625267,374733,370637
4,j7_n128,cluster018,1000000,4096,32,128,28883729,627333,372667,368571
4,j7_n64,cluster018,1000000,4096,64,64,30788244,627648,372352,368256
4,j7_n32,cluster018,1000000,4096,128,32,33714275,627574,372426,368330
4,j7_n16,cluster018,1000000,4096,256,16,40058817,627041,372959,368863
4,orig,cluster018,1000000,16384,16384,1,30253444,737810,262190,245806
4,j7_n512,cluster018,1000000,16384,32,512,30338640,736524,263476,247092
4,j7_n256,cluster018,1000000,16384,64,256,32006055,737376,262624,246240
4,j7_n128,cluster018,1000000,16384,128,128,36021043,738025,261975,245591
4,j7_n64,cluster018,1000000,16384,256,64,39728489,738193,261807,245423
4,orig,cluster018,1000000,65536,65536,1,28612774,820608,179392,113856
4,j7_n2048,cluster018,1000000,65536,32,2048,27704946,820448,179552,114016
4,j7_n1024,cluster018,1000000,65536,64,1024,31835590,820672,179328,113792
4,j7_n512,cluster018,1000000,65536,128,512,34550895,820846,179154,113618
4,j7_n256,cluster018,1000000,65536,256,256,41142150,820783,179217,113681
4,orig,cluster019,1000000,1024,1024,1,49934133,240886,759114,758090
4,j7_n32,cluster019,1000000,1024,32,32,32543838,304116,695884,694860
4,j7_n16,cluster019,1000000,1024,64,16,35378334,300278,699722,698698
4,j7_n8,cluster019,1000000,1024,128,8,38411526,293655,706345,705321
4,j7_n4,cluster019,1000000,1024,256,4,50009344,282406,717594,716570
4,orig,cluster019,1000000,4096,4096,1,44289420,296407,703593,699497
4,j7_n128,cluster019,1000000,4096,32,128,32658519,316413,683587,679491
4,j7_n64,cluster019,1000000,4096,64,64,35165177,316021,683979,679883
4,j7_n32,cluster019,1000000,4096,128,32,43825254,315527,684473,680377
4,j7_n16,cluster019,1000000,4096,256,16,50495117,314481,685519,681423
4,orig,cluster019,1000000,16384,16384,1,49728128,315254,684746,668362
4,j7_n512,cluster019,1000000,16384,32,512,34354615,321732,678268,661884
4,j7_n256,cluster019,1000000,16384,64,256,35524717,321684,678316,661932
4,j7_n128,cluster019,1000000,16384,128,128,41926384,321575,678425,662041
4,j7_n64,cluster019,1000000,16384,256,64,58963573,321436,678564,662180
4,orig,cluster019,1000000,65536,65536,1,62276484,327455,672545,607009
4,j7_n2048,cluster019,1000000,65536,32,2048,39930036,328763,671237,605701
4,j7_n1024,cluster019,1000000,65536,64,1024,40185510,328769,671231,605695
4,j7_n512,cluster019,1000000,65536,128,512,45455043,328712,671288,605752
4,j7_n256,cluster019,1000000,65536,256,256,60773517,328658,671342,605806
5,orig,cluster006,1000000,1024,1024,1,49645470,132154,867846,866822
5,j7_n32,cluster006,1000000,1024,32,32,30107049,131317,868683,867659
5,j7_n16,cluster006,1000000,1024,64,16,31468740,131811,868189,867165
5,j7_n8,cluster006,1000000,1024,128,8,36631272,131668,868332,867308
5,j7_n4,cluster006,1000000,1024,256,4,48741745,131497,868503,867479
5,orig,cluster006,1000000,4096,4096,1,45455513,348606,651394,647298
5,j7_n128,cluster006,1000000,4096,32,128,30007114,351809,648191,644095
5,j7_n64,cluster006,1000000,4096,64,64,32656272,352933,647067,642971
5,j7_n32,cluster006,1000000,4096,128,32,35762830,351574,648426,644330
5,j7_n16,cluster006,1000000,4096,256,16,45924483,351466,648534,644438
5,orig,cluster006,1000000,16384,16384,1,37709504,640281,359719,343335
5,j7_n512,cluster006,1000000,16384,32,512,32416834,638399,361601,345217
5,j7_n256,cluster006,1000000,16384,64,256,33952760,641770,358230,341846
5,j7_n128,cluster006,1000000,16384,128,128,37769548,642951,357049,340665
5,j7_n64,cluster006,1000000,16384,256,64,41603152,643090,356910,340526
5,orig,cluster006,1000000,65536,65536,1,26732035,829343,170657,105121
5,j7_n2048,cluster006,1000000,65536,32,2048,27241243,827400,172600,107064
5,j7_n1024,cluster006,1000000,65536,64,1024,30664078,828812,171188,105652
5,j7_n512,cluster006,1000000,65536,128,512,35144754,829349,170651,105115
5,j7_n256,cluster006,1000000,65536,256,256,38893469,829628,170372,104836
5,orig,cluster018,1000000,1024,1024,1,38313819,501676,498324,497300
5,j7_n32,cluster018,1000000,1024,32,32,31938938,510136,489864,488840
5,j7_n16,cluster018,1000000,1024,64,16,31762625,508369,491631,490607
5,j7_n8,cluster018,1000000,1024,128,8,37272069,506574,493426,492402
5,j7_n4,cluster018,1000000,1024,256,4,43140490,504287,495713,494689
5,orig,cluster018,1000000,4096,4096,1,32344793,625267,374733,370637
5,j7_n128,cluster018,1000000,4096,32,128,31026779,627333,372667,368571
5,j7_n64,cluster018,1000000,4096,64,64,30639743,627648,372352,368256
5,j7_n32,cluster018,1000000,4096,128,32,34339728,627574,372426,368330
5,j7_n16,cluster018,1000000,4096,256,16,39706980,627041,372959,368863
5,orig,cluster018,1000000,16384,16384,1,29537761,737810,262190,245806
5,j7_n512,cluster018,1000000,16384,32,512,30915332,736524,263476,247092
5,j7_n256,cluster018,1000000,16384,64,256,32159786,737376,262624,246240
5,j7_n128,cluster018,1000000,16384,128,128,33890359,738025,261975,245591
5,j7_n64,cluster018,1000000,16384,256,64,42173650,738193,261807,245423
5,orig,cluster018,1000000,65536,65536,1,24943655,820608,179392,113856
5,j7_n2048,cluster018,1000000,65536,32,2048,29204234,820448,179552,114016
5,j7_n1024,cluster018,1000000,65536,64,1024,32047072,820672,179328,113792
5,j7_n512,cluster018,1000000,65536,128,512,36105806,820846,179154,113618
5,j7_n256,cluster018,1000000,65536,256,256,41729739,820783,179217,113681
5,orig,cluster019,1000000,1024,1024,1,55049245,240886,759114,758090
5,j7_n32,cluster019,1000000,1024,32,32,32782662,304116,695884,694860
5,j7_n16,cluster019,1000000,1024,64,16,34806113,300278,699722,698698
5,j7_n8,cluster019,1000000,1024,128,8,38810458,293655,706345,705321
5,j7_n4,cluster019,1000000,1024,256,4,49129543,282406,717594,716570
5,orig,cluster019,1000000,4096,4096,1,44700173,296407,703593,699497
5,j7_n128,cluster019,1000000,4096,32,128,31981604,316413,683587,679491
5,j7_n64,cluster019,1000000,4096,64,64,36177790,316021,683979,679883
5,j7_n32,cluster019,1000000,4096,128,32,41140257,315527,684473,680377
5,j7_n16,cluster019,1000000,4096,256,16,52994010,314481,685519,681423
5,orig,cluster019,1000000,16384,16384,1,50679190,315254,684746,668362
5,j7_n512,cluster019,1000000,16384,32,512,35138105,321732,678268,661884
5,j7_n256,cluster019,1000000,16384,64,256,36054552,321684,678316,661932
5,j7_n128,cluster019,1000000,16384,128,128,42502901,321575,678425,662041
5,j7_n64,cluster019,1000000,16384,256,64,55617485,321436,678564,662180
5,orig,cluster019,1000000,65536,65536,1,57672952,327455,672545,607009
5,j7_n2048,cluster019,1000000,65536,32,2048,40608938,328763,671237,605701
5,j7_n1024,cluster019,1000000,65536,64,1024,38341373,328769,671231,605695
5,j7_n512,cluster019,1000000,65536,128,512,47091100,328712,671288,605752
5,j7_n256,cluster019,1000000,65536,256,256,60270292,328658,671342,605806
