trial,variant,cluster,len,capacity,per_shard,shards,elapsed_ns,hits,misses,evictions
2,j8_n512,cluster006,1000000,16384,32,512,32427461,638399,361601,345217
2,moka,cluster006,1000000,16384,0,0,732075700,618559,381441,0
2,mini_moka,cluster006,1000000,16384,0,0,392295398,618672,381328,0
2,orig,cluster006,1000000,65536,65536,1,26785288,829343,170657,105121
2,j8_n2048,cluster006,1000000,65536,32,2048,27013865,827400,172600,107064
2,moka,cluster006,1000000,65536,0,0,627020856,807421,192579,0
2,mini_moka,cluster006,1000000,65536,0,0,378312931,807430,192570,0
2,orig,cluster016,1000000,1024,1024,1,42951538,362663,637337,636313
2,j8_n32,cluster016,1000000,1024,32,32,32245362,370592,629408,628384
2,moka,cluster016,1000000,1024,0,0,795000845,211960,788040,0
2,mini_moka,cluster016,1000000,1024,0,0,456549777,211847,788153,0
2,orig,cluster016,1000000,4096,4096,1,36534174,493693,506307,502211
2,j8_n128,cluster016,1000000,4096,32,128,33019031,497245,502755,498659
2,moka,cluster016,1000000,4096,0,0,800986905,338267,661733,0
2,mini_moka,cluster016,1000000,4096,0,0,433339302,338198,661802,0
2,orig,cluster016,1000000,16384,16384,1,35859902,675207,324793,308409
2,j8_n512,cluster016,1000000,16384,32,512,32722892,675166,324834,308450
2,moka,cluster016,1000000,16384,0,0,883012400,512367,487633,0
2,mini_moka,cluster016,1000000,16384,0,0,413521150,512030,487970,0
2,orig,cluster016,1000000,65536,65536,1,27447391,776617,223383,157847
2,j8_n2048,cluster016,1000000,65536,32,2048,33262268,775920,224080,158544
2,moka,cluster016,1000000,65536,0,0,849829264,574870,425130,0
2,mini_moka,cluster016,1000000,65536,0,0,436605878,574780,425220,0
2,orig,cluster018,1000000,1024,1024,1,36136850,501676,498324,497300
2,j8_n32,cluster018,1000000,1024,32,32,30933283,510136,489864,488840
2,moka,cluster018,1000000,1024,0,0,687243397,381726,618274,0
2,mini_moka,cluster018,1000000,1024,0,0,412551221,381681,618319,0
2,orig,cluster018,1000000,4096,4096,1,30100634,625267,374733,370637
2,j8_n128,cluster018,1000000,4096,32,128,30192430,627333,372667,368571
2,moka,cluster018,1000000,4096,0,0,706865922,498503,501497,0
2,mini_moka,cluster018,1000000,4096,0,0,391136641,497717,502283,0
2,orig,cluster018,1000000,16384,16384,1,28924056,737810,262190,245806
2,j8_n512,cluster018,1000000,16384,32,512,28689469,736524,263476,247092
2,moka,cluster018,1000000,16384,0,0,658451081,619413,380587,0
2,mini_moka,cluster018,1000000,16384,0,0,372807698,619622,380378,0
2,orig,cluster018,1000000,65536,65536,1,26004479,820608,179392,113856
2,j8_n2048,cluster018,1000000,65536,32,2048,26575837,820448,179552,114016
2,moka,cluster018,1000000,65536,0,0,644306957,713500,286500,0
2,mini_moka,cluster018,1000000,65536,0,0,383393470,713469,286531,0
2,orig,cluster019,1000000,1024,1024,1,49212875,240886,759114,758090
2,j8_n32,cluster019,1000000,1024,32,32,33140496,304116,695884,694860
2,moka,cluster019,1000000,1024,0,0,900738532,33721,966279,0
2,mini_moka,cluster019,1000000,1024,0,0,507848327,33743,966257,0
2,orig,cluster019,1000000,4096,4096,1,44444208,296407,703593,699497
2,j8_n128,cluster019,1000000,4096,32,128,33403309,316413,683587,679491
2,moka,cluster019,1000000,4096,0,0,961386756,35074,964926,0
2,mini_moka,cluster019,1000000,4096,0,0,528514429,35031,964969,0
2,orig,cluster019,1000000,16384,16384,1,49359855,315254,684746,668362
2,j8_n512,cluster019,1000000,16384,32,512,34676805,321732,678268,661884
2,moka,cluster019,1000000,16384,0,0,1089603751,43619,956381,0
2,mini_moka,cluster019,1000000,16384,0,0,521405703,43380,956620,0
2,orig,cluster019,1000000,65536,65536,1,61715582,327455,672545,607009
2,j8_n2048,cluster019,1000000,65536,32,2048,36066709,328763,671237,605701
2,moka,cluster019,1000000,65536,0,0,1272561286,74744,925256,0
2,mini_moka,cluster019,1000000,65536,0,0,543199664,75638,924362,0
2,orig,cluster034,1000000,1024,1024,1,45859130,304611,695389,694365
2,j8_n32,cluster034,1000000,1024,32,32,29302288,305111,694889,693865
2,moka,cluster034,1000000,1024,0,0,766056930,253886,746114,0
2,mini_moka,cluster034,1000000,1024,0,0,445526253,253853,746147,0
2,orig,cluster034,1000000,4096,4096,1,41870133,355199,644801,640705
2,j8_n128,cluster034,1000000,4096,32,128,29119482,354965,645035,640939
2,moka,cluster034,1000000,4096,0,0,824096619,300684,699316,0
2,mini_moka,cluster034,1000000,4096,0,0,444242610,300517,699483,0
2,orig,cluster034,1000000,16384,16384,1,45537975,390165,609835,593451
2,j8_n512,cluster034,1000000,16384,32,512,32621831,390590,609410,593026
2,moka,cluster034,1000000,16384,0,0,884434733,333830,666170,0
2,mini_moka,cluster034,1000000,16384,0,0,460552328,333422,666578,0
2,orig,cluster034,1000000,65536,65536,1,47676139,411169,588831,523295
2,j8_n2048,cluster034,1000000,65536,32,2048,36968068,411570,588430,522894
2,moka,cluster034,1000000,65536,0,0,1115187649,355002,644998,0
2,mini_moka,cluster034,1000000,65536,0,0,460561807,355114,644886,0
3,orig,cluster006,1000000,1024,1024,1,46930578,132154,867846,866822
3,j8_n32,cluster006,1000000,1024,32,32,31097657,131317,868683,867659
3,moka,cluster006,1000000,1024,0,0,847884546,106991,893009,0
3,mini_moka,cluster006,1000000,1024,0,0,486617391,106141,893859,0
3,orig,cluster006,1000000,4096,4096,1,41348043,348606,651394,647298
3,j8_n128,cluster006,1000000,4096,32,128,30214210,351809,648191,644095
3,moka,cluster006,1000000,4096,0,0,788867478,332402,667598,0
3,mini_moka,cluster006,1000000,4096,0,0,442372303,332614,667386,0
3,orig,cluster006,1000000,16384,16384,1,37177094,640281,359719,343335
3,j8_n512,cluster006,1000000,16384,32,512,32180656,638399,361601,345217
3,moka,cluster006,1000000,16384,0,0,670906389,617864,382136,0
3,mini_moka,cluster006,1000000,16384,0,0,394595784,618619,381381,0
3,orig,cluster006,1000000,65536,65536,1,24219001,829343,170657,105121
3,j8_n2048,cluster006,1000000,65536,32,2048,25824906,827400,172600,107064
3,moka,cluster006,1000000,65536,0,0,601572313,807706,192294,0
3,mini_moka,cluster006,1000000,65536,0,0,382828571,807521,192479,0
3,orig,cluster016,1000000,1024,1024,1,43849473,362663,637337,636313
3,j8_n32,cluster016,1000000,1024,32,32,31968291,370592,629408,628384
3,moka,cluster016,1000000,1024,0,0,798449193,211695,788305,0
3,mini_moka,cluster016,1000000,1024,0,0,459369743,211472,788528,0
3,orig,cluster016,1000000,4096,4096,1,37517312,493693,506307,502211
3,j8_n128,cluster016,1000000,4096,32,128,31705803,497245,502755,498659
3,moka,cluster016,1000000,4096,0,0,796159583,338407,661593,0
3,mini_moka,cluster016,1000000,4096,0,0,437616594,338083,661917,0
3,orig,cluster016,1000000,16384,16384,1,33007983,675207,324793,308409
3,j8_n512,cluster016,1000000,16384,32,512,31887943,675166,324834,308450
3,moka,cluster016,1000000,16384,0,0,763507645,512681,487319,0
3,mini_moka,cluster016,1000000,16384,0,0,405133123,512541,487459,0
3,orig,cluster016,1000000,65536,65536,1,32119656,776617,223383,157847
3,j8_n2048,cluster016,1000000,65536,32,2048,32335057,775920,224080,158544
3,moka,cluster016,1000000,65536,0,0,814605306,574839,425161,0
3,mini_moka,cluster016,1000000,65536,0,0,416486414,574597,425403,0
3,orig,cluster018,1000000,1024,1024,1,37722056,501676,498324,497300
3,j8_n32,cluster018,1000000,1024,32,32,30067772,510136,489864,488840
3,moka,cluster018,1000000,1024,0,0,699867490,381541,618459,0
3,mini_moka,cluster018,1000000,1024,0,0,411818831,381482,618518,0
3,orig,cluster018,1000000,4096,4096,1,29667085,625267,374733,370637
