trial,variant,cluster,len,capacity,per_shard,shards,elapsed_ns,hits,misses,evictions
3,senba_n256,cluster034,1000000,16384,64,256,33855760,390423,609577,593193
4,orig,cluster006,1000000,1024,64,16,47476095,132154,867846,866822
4,senba_n16,cluster006,1000000,1024,64,16,35626847,131811,868189,867165
4,orig,cluster006,1000000,4096,64,64,40602207,348606,651394,647298
4,senba_n64,cluster006,1000000,4096,64,64,35589479,352933,647067,642971
4,orig,cluster006,1000000,16384,64,256,34401865,640281,359719,343335
4,senba_n256,cluster006,1000000,16384,64,256,34538851,641770,358230,341846
4,orig,cluster016,1000000,1024,64,16,41013540,362663,637337,636313
4,senba_n16,cluster016,1000000,1024,64,16,35461568,368891,631109,630085
4,orig,cluster016,1000000,4096,64,64,37444241,493693,506307,502211
4,senba_n64,cluster016,1000000,4096,64,64,35513660,496901,503099,499003
4,orig,cluster016,1000000,16384,64,256,32622979,675207,324793,308409
4,senba_n256,cluster016,1000000,16384,64,256,35803859,675307,324693,308309
4,orig,cluster018,1000000,1024,64,16,36444953,501676,498324,497300
4,senba_n16,cluster018,1000000,1024,64,16,32305784,508369,491631,490607
4,orig,cluster018,1000000,4096,64,64,29677622,625267,374733,370637
4,senba_n64,cluster018,1000000,4096,64,64,32030394,627648,372352,368256
4,orig,cluster018,1000000,16384,64,256,27663356,737810,262190,245806
4,senba_n256,cluster018,1000000,16384,64,256,31719393,737376,262624,246240
4,orig,cluster019,1000000,1024,64,16,48953839,240886,759114,758090
4,senba_n16,cluster019,1000000,1024,64,16,35307075,300278,699722,698698
4,orig,cluster019,1000000,4096,64,64,43455740,296407,703593,699497
4,senba_n64,cluster019,1000000,4096,64,64,34150133,316021,683979,679883
4,orig,cluster019,1000000,16384,64,256,48268540,315254,684746,668362
4,senba_n256,cluster019,1000000,16384,64,256,34300941,321684,678316,661932
4,orig,cluster034,1000000,1024,64,16,46351308,304611,695389,694365
4,senba_n16,cluster034,1000000,1024,64,16,34246506,305990,694010,692986
4,orig,cluster034,1000000,4096,64,64,40796277,355199,644801,640705
4,senba_n64,cluster034,1000000,4096,64,64,34030703,355495,644505,640409
4,orig,cluster034,1000000,16384,64,256,44757787,390165,609835,593451
4,senba_n256,cluster034,1000000,16384,64,256,34947127,390423,609577,593193
5,orig,cluster006,1000000,1024,64,16,46695551,132154,867846,866822
5,senba_n16,cluster006,1000000,1024,64,16,34797099,131811,868189,867165
5,orig,cluster006,1000000,4096,64,64,43296309,348606,651394,647298
5,senba_n64,cluster006,1000000,4096,64,64,35620202,352933,647067,642971
5,orig,cluster006,1000000,16384,64,256,34798959,640281,359719,343335
5,senba_n256,cluster006,1000000,16384,64,256,32873852,641770,358230,341846
5,orig,cluster016,1000000,1024,64,16,42004767,362663,637337,636313
5,senba_n16,cluster016,1000000,1024,64,16,33866938,368891,631109,630085
5,orig,cluster016,1000000,4096,64,64,36795979,493693,506307,502211
5,senba_n64,cluster016,1000000,4096,64,64,35886870,496901,503099,499003
5,orig,cluster016,1000000,16384,64,256,32770796,675207,324793,308409
