variant,trial,workload,op_mix,skew,keys,threads,cap,ops,total_elapsed_ns,aggregate_mops,mops_min_per_thread,hit_ratio,p50_chunk_ns,p99_chunk_ns,thread_throughput_cv
c8,0,uniform,read-only,1,100000,2,64,2000000,27045594,73.9492,36.9746,0.0006,20.19,55.45,0.1037
c8,0,uniform,read-only,1,100000,4,64,4000000,34886732,114.6568,28.6642,0.0006,20.19,70.57,0.4518
c8,0,uniform,read-only,1,100000,8,64,8000000,36442028,219.5268,27.4408,0.0006,12.03,78.70,0.3570
c8,0,uniform,read-only,1,100000,16,64,16000000,37800574,423.2740,26.4546,0.0006,19.73,79.76,0.2146
c8,0,zipf,read-heavy,0.7,100000,1,64,1000000,52524751,19.0386,19.0386,0.0701,50.45,93.10,0.0000
c8,0,zipf,read-heavy,0.7,100000,2,64,2000000,71725672,27.8840,13.9420,0.0723,66.10,149.02,0.0221
c8,0,zipf,read-heavy,0.7,100000,4,64,4000000,106093416,37.7026,9.4257,0.0730,94.70,260.47,0.0039
c8,0,zipf,read-heavy,0.7,100000,8,64,8000000,216181273,37.0060,4.6257,0.0731,183.46,583.78,0.0159
c8,0,zipf,read-heavy,0.7,100000,16,64,16000000,656991997,24.3534,1.5221,0.0733,640.21,1280.66,0.0087
c8,0,zipf,read-heavy,1,100000,1,64,1000000,59170080,16.9004,16.9004,0.3582,57.56,81.74,0.0000
c8,0,zipf,read-heavy,1,100000,2,64,2000000,91561182,21.8433,10.9217,0.3575,88.40,164.10,0.0027
c8,0,zipf,read-heavy,1,100000,4,64,4000000,156418872,25.5724,6.3931,0.3560,148.91,294.90,0.0052
c8,0,zipf,read-heavy,1,100000,8,64,8000000,300167488,26.6518,3.3315,0.3555,269.96,552.95,0.0052
c8,0,zipf,read-heavy,1,100000,16,64,16000000,747156710,21.4145,1.3384,0.3552,731.16,1277.00,0.0080
c8,0,zipf,read-heavy,1.2,100000,1,64,1000000,59356360,16.8474,16.8474,0.6225,58.26,75.78,0.0000
c8,0,zipf,read-heavy,1.2,100000,2,64,2000000,99444131,20.1118,10.0559,0.6218,96.54,187.30,0.0070
c8,0,zipf,read-heavy,1.2,100000,4,64,4000000,169652830,23.5776,5.8944,0.6204,164.73,241.82,0.0234
c8,0,zipf,read-heavy,1.2,100000,8,64,8000000,338972467,23.6007,2.9501,0.6175,304.77,608.78,0.0135
c8,0,zipf,read-heavy,1.2,100000,16,64,16000000,810260777,19.7467,1.2342,0.6153,787.24,1363.72,0.0055
c8,0,adversarial-hot,read-heavy,1,1,1,64,1000000,14861781,67.2867,67.2867,0.9500,14.64,21.35,0.0000
c8,0,adversarial-hot,read-heavy,1,1,2,64,2000000,82478872,24.2486,12.1243,0.9123,86.67,117.01,0.0092
c8,0,adversarial-hot,read-heavy,1,1,4,64,4000000,178695420,22.3845,5.5961,0.8019,177.90,272.23,0.0137
c8,0,adversarial-hot,read-heavy,1,1,8,64,8000000,398260872,20.0873,2.5109,0.7326,364.63,762.27,0.0115
c8,0,adversarial-hot,read-heavy,1,1,16,64,16000000,888872415,18.0003,1.1250,0.7573,871.92,1487.03,0.0046
c8,0,uniform,read-heavy,1,100000,1,64,1000000,16730744,59.7702,59.7702,0.0000,16.39,24.50,0.0000
c8,0,uniform,read-heavy,1,100000,2,64,2000000,50938612,39.2629,19.6315,0.0000,43.22,137.51,0.0670
c8,0,uniform,read-heavy,1,100000,4,64,4000000,103240824,38.7444,9.6861,0.0000,83.45,196.44,0.1274
c8,0,uniform,read-heavy,1,100000,8,64,8000000,293404679,27.2661,3.4083,0.0000,263.32,712.18,0.0192
c8,0,uniform,read-heavy,1,100000,16,64,16000000,786430577,20.3451,1.2716,0.0000,768.84,1395.59,0.0042
c8,0,zipf,gim,0.7,100000,1,64,1000000,125466264,7.9703,7.9703,0.0748,123.26,150.18,0.0000
c8,0,zipf,gim,0.7,100000,2,64,2000000,320489821,6.2404,3.1202,0.0760,314.53,441.71,0.0067
c8,0,zipf,gim,0.7,100000,4,64,4000000,1004539016,3.9819,0.9955,0.0761,999.66,1459.62,0.0050
c8,0,zipf,gim,0.7,100000,8,64,8000000,3590925831,2.2278,0.2785,0.0771,3570.71,5085.58,0.0036
c8,0,zipf,gim,0.7,100000,16,64,16000000,10820746262,1.4786,0.0924,0.0768,10774.75,13765.35,0.0016
c8,0,zipf,gim,1,100000,1,64,1000000,104453039,9.5737,9.5737,0.3760,102.41,137.12,0.0000
c8,0,zipf,gim,1,100000,2,64,2000000,263149567,7.6002,3.8001,0.3744,256.56,432.93,0.0067
c8,0,zipf,gim,1,100000,4,64,4000000,773215237,5.1732,1.2933,0.3754,767.65,1092.15,0.0059
c8,0,zipf,gim,1,100000,8,64,8000000,2515711218,3.1800,0.3975,0.3751,2515.91,3677.99,0.0046
c8,0,zipf,gim,1,100000,16,64,16000000,6632002404,2.4125,0.1508,0.3755,6589.37,8549.56,0.0013
c8,0,zipf,gim,1.2,100000,1,64,1000000,82587087,12.1084,12.1084,0.6562,76.07,230.81,0.0000
c8,0,zipf,gim,1.2,100000,2,64,2000000,188732329,10.5970,5.2985,0.6563,183.85,304.54,0.0019
c8,0,zipf,gim,1.2,100000,4,64,4000000,484072740,8.2632,2.0658,0.6559,477.93,815.85,0.0113
c8,0,zipf,gim,1.2,100000,8,64,8000000,1587550354,5.0392,0.6299,0.6563,1565.77,2524.93,0.0066
c8,0,zipf,gim,1.2,100000,16,64,16000000,4520751984,3.5392,0.2212,0.6566,4482.29,6252.58,0.0017
c8,0,adversarial-hot,gim,1,1,1,64,1000000,13706243,72.9595,72.9595,1.0000,13.46,19.61,0.0000
c8,0,adversarial-hot,gim,1,1,2,64,2000000,68173729,29.3368,14.6684,1.0000,69.01,109.92,0.0009
c8,0,adversarial-hot,gim,1,1,4,64,4000000,138427756,28.8959,7.2240,1.0000,139.00,216.19,0.0121
c8,0,adversarial-hot,gim,1,1,8,64,8000000,291842334,27.4121,3.4265,1.0000,253.56,717.40,0.0382
c8,0,adversarial-hot,gim,1,1,16,64,16000000,461314488,34.6835,2.1677,1.0000,325.26,1610.04,0.0970
c8,0,uniform,gim,1,100000,1,64,1000000,72178814,13.8545,13.8545,0.0000,71.49,84.19,0.0000
c8,0,uniform,gim,1,100000,2,64,2000000,221837600,9.0156,4.5078,0.0000,153.90,695.25,0.0985
c8,0,uniform,gim,1,100000,4,64,4000000,820585115,4.8746,1.2186,0.0000,825.38,1237.92,0.0093
c8,0,uniform,gim,1,100000,8,64,8000000,2763640979,2.8947,0.3618,0.0000,2745.03,4269.86,0.0051
c8,0,uniform,gim,1,100000,16,64,16000000,8829910112,1.8120,0.1133,0.0000,8782.16,11897.99,0.0031
c10s,0,zipf,read-only,0.7,100000,1,64,1000000,51625207,19.3704,19.3704,0.0729,50.32,67.49,0.0000
c10s,0,zipf,read-only,0.7,100000,2,64,2000000,51456770,38.8676,19.4338,0.0709,50.22,70.18,0.0040
c10s,0,zipf,read-only,0.7,100000,4,64,4000000,55393830,72.2102,18.0526,0.0708,50.54,139.51,0.0087
c10s,0,zipf,read-only,0.7,100000,8,64,8000000,77492363,103.2360,12.9045,0.0725,53.80,174.83,0.0688
c10s,0,zipf,read-only,0.7,100000,16,64,16000000,123776064,129.2657,8.0791,0.0745,90.77,236.40,0.0992
c10s,0,zipf,read-only,1,100000,1,64,1000000,53092347,18.8351,18.8351,0.3706,50.96,100.26,0.0000
c10s,0,zipf,read-only,1,100000,2,64,2000000,54008042,37.0315,18.5158,0.3712,52.42,91.12,0.0013
c10s,0,zipf,read-only,1,100000,4,64,4000000,60753891,65.8394,16.4599,0.3766,57.79,122.91,0.0056
c10s,0,zipf,read-only,1,100000,8,64,8000000,99719304,80.2252,10.0281,0.3784,87.04,206.33,0.0379
c10s,0,zipf,read-only,1,100000,16,64,16000000,164885496,97.0370,6.0648,0.3769,122.07,360.26,0.0990
c10s,0,zipf,read-only,1.2,100000,1,64,1000000,55221834,18.1088,18.1088,0.6607,53.67,93.17,0.0000
c10s,0,zipf,read-only,1.2,100000,2,64,2000000,60436639,33.0925,16.5463,0.6565,58.82,104.84,0.0003
c10s,0,zipf,read-only,1.2,100000,4,64,4000000,82380636,48.5551,12.1388,0.6515,80.41,129.38,0.0054
c10s,0,zipf,read-only,1.2,100000,8,64,8000000,140252643,57.0399,7.1300,0.6598,133.15,279.61,0.0127
c10s,0,zipf,read-only,1.2,100000,16,64,16000000,248174086,64.4709,4.0294,0.6595,169.85,679.70,0.1140
c10s,0,adversarial-hot,read-only,1,1,1,64,1000000,13184796,75.8449,75.8449,1.0000,13.00,19.23,0.0000
c10s,0,adversarial-hot,read-only,1,1,2,64,2000000,42654574,46.8883,23.4441,1.0000,41.81,59.15,0.0158
c10s,0,adversarial-hot,read-only,1,1,4,64,4000000,88292037,45.3042,11.3260,1.0000,89.55,140.78,0.0213
c10s,0,adversarial-hot,read-only,1,1,8,64,8000000,188329400,42.4788,5.3098,1.0000,146.89,717.05,0.0644
c10s,0,adversarial-hot,read-only,1,1,16,64,16000000,296121599,54.0319,3.3770,1.0000,201.95,1340.06,0.1240
c10s,0,uniform,read-only,1,100000,1,64,1000000,13344916,74.9349,74.9349,0.0006,11.77,53.52,0.0000
c10s,0,uniform,read-only,1,100000,2,64,2000000,12089597,165.4315,82.7157,0.0006,11.74,18.99,0.0077
c10s,0,uniform,read-only,1,100000,4,64,4000000,13002130,307.6419,76.9105,0.0006,11.66,28.84,0.0207
c10s,0,uniform,read-only,1,100000,8,64,8000000,19729792,405.4782,50.6848,0.0006,11.80,42.34,0.1521
c10s,0,uniform,read-only,1,100000,16,64,16000000,27462149,582.6201,36.4138,0.0006,20.33,36.56,0.2246
c10s,0,zipf,read-heavy,0.7,100000,1,64,1000000,57609535,17.3582,17.3582,0.0701,55.05,94.60,0.0000
c10s,0,zipf,read-heavy,0.7,100000,2,64,2000000,73437049,27.2342,13.6171,0.0726,68.86,154.48,0.0071
c10s,0,zipf,read-heavy,0.7,100000,4,64,4000000,112512444,35.5516,8.8879,0.0717,100.41,240.17,0.0064
c10s,0,zipf,read-heavy,0.7,100000,8,64,8000000,346195544,23.1083,2.8885,0.0723,320.76,753.78,0.0090
c10s,0,zipf,read-heavy,0.7,100000,16,64,16000000,917218463,17.4440,1.0903,0.0722,911.30,1535.31,0.0090
c10s,0,zipf,read-heavy,1,100000,1,64,1000000,56910504,17.5714,17.5714,0.3582,55.73,74.31,0.0000
c10s,0,zipf,read-heavy,1,100000,2,64,2000000,74331997,26.9063,13.4532,0.3571,71.87,117.83,0.0047
c10s,0,zipf,read-heavy,1,100000,4,64,4000000,126027856,31.7390,7.9348,0.3550,113.81,258.45,0.0133
c10s,0,zipf,read-heavy,1,100000,8,64,8000000,325416043,24.5839,3.0730,0.3546,298.22,653.10,0.0097
c10s,0,zipf,read-heavy,1,100000,16,64,16000000,840802744,19.0294,1.1893,0.3541,828.46,1539.00,0.0095
c10s,0,zipf,read-heavy,1.2,100000,1,64,1000000,54138245,18.4712,18.4712,0.6225,53.29,67.46,0.0000
c10s,0,zipf,read-heavy,1.2,100000,2,64,2000000,72538482,27.5716,13.7858,0.6226,69.50,128.32,0.0030
c10s,0,zipf,read-heavy,1.2,100000,4,64,4000000,123621047,32.3569,8.0892,0.6204,110.29,325.08,0.0078
c10s,0,zipf,read-heavy,1.2,100000,8,64,8000000,311525832,25.6801,3.2100,0.6175,293.78,573.81,0.0037
c10s,0,zipf,read-heavy,1.2,100000,16,64,16000000,861882840,18.5640,1.1603,0.6197,850.72,1430.27,0.0063
c10s,0,adversarial-hot,read-heavy,1,1,1,64,1000000,12944374,77.2536,77.2536,0.9500,12.71,18.39,0.0000
c10s,0,adversarial-hot,read-heavy,1,1,2,64,2000000,54123984,36.9522,18.4761,0.9365,56.87,109.58,0.0051
c10s,0,adversarial-hot,read-heavy,1,1,4,64,4000000,117078326,34.1652,8.5413,0.8730,116.24,169.27,0.0045
c10s,0,adversarial-hot,read-heavy,1,1,8,64,8000000,229015659,34.9321,4.3665,0.8301,210.66,439.30,0.0031
c10s,0,adversarial-hot,read-heavy,1,1,16,64,16000000,582141064,27.4847,1.7178,0.8596,556.89,1249.01,0.0143
c10s,0,uniform,read-heavy,1,100000,1,64,1000000,14807602,67.5329,67.5329,0.0000,14.62,21.47,0.0000
c10s,0,uniform,read-heavy,1,100000,2,64,2000000,35997144,55.5600,27.7800,0.0000,34.75,71.71,0.0069
c10s,0,uniform,read-heavy,1,100000,4,64,4000000,107117374,37.3422,9.3356,0.0000,103.56,213.07,0.0075
c10s,0,uniform,read-heavy,1,100000,8,64,8000000,300610660,26.6125,3.3266,0.0000,271.86,726.06,0.0209
c10s,0,uniform,read-heavy,1,100000,16,64,16000000,754707433,21.2003,1.3250,0.0000,738.54,1314.82,0.0046
c10s,0,zipf,gim,0.7,100000,1,64,1000000,128870405,7.7597,7.7597,0.0748,126.48,197.71,0.0000
c10s,0,zipf,gim,0.7,100000,2,64,2000000,363938425,5.4954,2.7477,0.0761,355.81,555.48,0.0037
c10s,0,zipf,gim,0.7,100000,4,64,4000000,1182327549,3.3832,0.8458,0.0756,1156.35,2057.74,0.0084
c10s,0,zipf,gim,0.7,100000,8,64,8000000,4249525868,1.8826,0.2353,0.0757,4221.45,6085.01,0.0063
c10s,0,zipf,gim,0.7,100000,16,64,16000000,11583299217,1.3813,0.0863,0.0769,11573.26,14687.43,0.0032
c10s,0,zipf,gim,1,100000,1,64,1000000,116068833,8.6156,8.6156,0.3760,112.62,176.43,0.0000
c10s,0,zipf,gim,1,100000,2,64,2000000,289141613,6.9170,3.4585,0.3739,281.50,471.07,0.0013
c10s,0,zipf,gim,1,100000,4,64,4000000,940589902,4.2527,1.0632,0.3738,928.23,1445.45,0.0047
c10s,0,zipf,gim,1,100000,8,64,8000000,3005234683,2.6620,0.3328,0.3753,2971.71,4454.82,0.0107
c10s,0,zipf,gim,1,100000,16,64,16000000,7535625281,2.1232,0.1327,0.3755,7499.34,10113.77,0.0033
c10s,0,zipf,gim,1.2,100000,1,64,1000000,79816443,12.5287,12.5287,0.6562,78.08,108.00,0.0000
c10s,0,zipf,gim,1.2,100000,2,64,2000000,183328821,10.9094,5.4547,0.6563,179.48,268.16,0.0048
c10s,0,zipf,gim,1.2,100000,4,64,4000000,518162797,7.7196,1.9299,0.6561,513.87,785.32,0.0103
c10s,0,zipf,gim,1.2,100000,8,64,8000000,1559561306,5.1296,0.6412,0.6563,1533.98,2448.18,0.0124
c10s,0,zipf,gim,1.2,100000,16,64,16000000,4543162578,3.5218,0.2201,0.6560,4508.97,6302.50,0.0055
c10s,0,adversarial-hot,gim,1,1,1,64,1000000,14691557,68.0663,68.0663,1.0000,14.32,21.17,0.0000
c10s,0,adversarial-hot,gim,1,1,2,64,2000000,42702114,46.8361,23.4180,1.0000,40.91,63.50,0.0220
c10s,0,adversarial-hot,gim,1,1,4,64,4000000,96802651,41.3212,10.3303,1.0000,93.81,127.89,0.0428
c10s,0,adversarial-hot,gim,1,1,8,64,8000000,188697654,42.3959,5.2995,1.0000,148.09,709.37,0.2312
c10s,0,adversarial-hot,gim,1,1,16,64,16000000,307768037,51.9872,3.2492,1.0000,200.17,1238.11,0.2298
c10s,0,uniform,gim,1,100000,1,64,1000000,99120813,10.0887,10.0887,0.0000,97.26,132.62,0.0000
c10s,0,uniform,gim,1,100000,2,64,2000000,303170659,6.5969,3.2985,0.0000,300.53,471.88,0.0020
c10s,0,uniform,gim,1,100000,4,64,4000000,1035587334,3.8625,0.9656,0.0000,1031.33,1531.05,0.0059
c10s,0,uniform,gim,1,100000,8,64,8000000,3016202678,2.6523,0.3315,0.0000,2986.31,4566.54,0.0062
c10s,0,uniform,gim,1,100000,16,64,16000000,9631550614,1.6612,0.1038,0.0000,9577.66,12765.14,0.0017
c11s,0,zipf,read-only,0.7,100000,1,64,1000000,46599240,21.4596,21.4596,0.0729,45.30,84.05,0.0000
c11s,0,zipf,read-only,0.7,100000,2,64,2000000,49818596,40.1457,20.0728,0.0684,47.98,88.56,0.0114
c11s,0,zipf,read-only,0.7,100000,4,64,4000000,53178155,75.2189,18.8047,0.0754,49.17,103.32,0.0134
c11s,0,zipf,read-only,0.7,100000,8,64,8000000,84179274,95.0353,11.8794,0.0725,50.28,204.80,0.1004
c11s,0,zipf,read-only,0.7,100000,16,64,16000000,116134009,137.7719,8.6107,0.0745,85.39,200.19,0.1063
c11s,0,zipf,read-only,1,100000,1,64,1000000,54652956,18.2973,18.2973,0.3706,53.77,72.43,0.0000
c11s,0,zipf,read-only,1,100000,2,64,2000000,56753273,35.2403,17.6201,0.3779,53.81,136.61,0.0023
c11s,0,zipf,read-only,1,100000,4,64,4000000,57378592,69.7124,17.4281,0.3766,54.17,106.67,0.0104
c11s,0,zipf,read-only,1,100000,8,64,8000000,74645818,107.1728,13.3966,0.3784,55.04,156.34,0.0600
c11s,0,zipf,read-only,1,100000,16,64,16000000,122757556,130.3382,8.1461,0.3769,78.63,249.18,0.1363
c11s,0,zipf,read-only,1.2,100000,1,64,1000000,58277059,17.1594,17.1594,0.6607,57.03,82.76,0.0000
c11s,0,zipf,read-only,1.2,100000,2,64,2000000,60341449,33.1447,16.5724,0.6620,57.75,100.24,0.0046
c11s,0,zipf,read-only,1.2,100000,4,64,4000000,58514054,68.3596,17.0899,0.6515,56.83,81.10,0.0052
c11s,0,zipf,read-only,1.2,100000,8,64,8000000,76226868,104.9499,13.1187,0.6598,58.30,172.04,0.0663
c11s,0,zipf,read-only,1.2,100000,16,64,16000000,112088835,142.7439,8.9215,0.6595,73.98,160.94,0.1001
c11s,0,adversarial-hot,read-only,1,1,1,64,1000000,10517681,95.0780,95.0780,1.0000,10.33,16.79,0.0000
c11s,0,adversarial-hot,read-only,1,1,2,64,2000000,10684885,187.1803,93.5902,1.0000,10.34,17.59,0.0080
c11s,0,adversarial-hot,read-only,1,1,4,64,4000000,10808465,370.0803,92.5201,1.0000,10.33,14.81,0.0141
c11s,0,adversarial-hot,read-only,1,1,8,64,8000000,19400133,412.3683,51.5460,1.0000,10.34,57.67,0.1527
c11s,0,adversarial-hot,read-only,1,1,16,64,16000000,26935602,594.0094,37.1256,1.0000,10.35,47.12,0.2320
c11s,0,uniform,read-only,1,100000,1,64,1000000,12592756,79.4107,79.4107,0.0006,12.36,18.90,0.0000
c11s,0,uniform,read-only,1,100000,2,64,2000000,12667696,157.8819,78.9410,0.0006,12.37,18.76,0.0054
c11s,0,uniform,read-only,1,100000,4,64,4000000,12863568,310.9557,77.7389,0.0006,12.28,21.57,0.0109
c11s,0,uniform,read-only,1,100000,8,64,8000000,20236356,395.3281,49.4160,0.0006,12.37,36.34,0.1810
c11s,0,uniform,read-only,1,100000,16,64,16000000,29327027,545.5718,34.0982,0.0006,21.32,38.75,0.2812
c11s,0,zipf,read-heavy,0.7,100000,1,64,1000000,58498295,17.0945,17.0945,0.0701,57.05,84.80,0.0000
c11s,0,zipf,read-heavy,0.7,100000,2,64,2000000,76403100,26.1769,13.0885,0.0716,72.94,142.16,0.0063
c11s,0,zipf,read-heavy,0.7,100000,4,64,4000000,122385304,32.6837,8.1709,0.0737,109.28,289.44,0.0108
c11s,0,zipf,read-heavy,0.7,100000,8,64,8000000,340929226,23.4653,2.9332,0.0729,308.75,765.98,0.0129
c11s,0,zipf,read-heavy,0.7,100000,16,64,16000000,982176780,16.2903,1.0181,0.0734,971.97,1635.09,0.0097
c11s,0,zipf,read-heavy,1,100000,1,64,1000000,57537335,17.3800,17.3800,0.3582,55.45,98.88,0.0000
c11s,0,zipf,read-heavy,1,100000,2,64,2000000,71394957,28.0132,14.0066,0.3574,69.57,111.34,0.0006
c11s,0,zipf,read-heavy,1,100000,4,64,4000000,110768062,36.1115,9.0279,0.3551,99.83,215.78,0.0106
c11s,0,zipf,read-heavy,1,100000,8,64,8000000,303585607,26.3517,3.2940,0.3544,278.95,625.21,0.0085
c11s,0,zipf,read-heavy,1,100000,16,64,16000000,913002421,17.5246,1.0953,0.3547,903.66,1497.31,0.0068
c11s,0,zipf,read-heavy,1.2,100000,1,64,1000000,57900451,17.2710,17.2710,0.6225,56.14,96.63,0.0000
c11s,0,zipf,read-heavy,1.2,100000,2,64,2000000,71205848,28.0876,14.0438,0.6231,68.93,125.15,0.0003
c11s,0,zipf,read-heavy,1.2,100000,4,64,4000000,109806047,36.4279,9.1070,0.6205,100.23,218.93,0.0037
c11s,0,zipf,read-heavy,1.2,100000,8,64,8000000,277795835,28.7981,3.5998,0.6179,251.62,625.41,0.0105
c11s,0,zipf,read-heavy,1.2,100000,16,64,16000000,838710380,19.0769,1.1923,0.6190,828.92,1444.68,0.0090
c11s,0,adversarial-hot,read-heavy,1,1,1,64,1000000,10512609,95.1239,95.1239,0.9500,10.30,17.30,0.0000
c11s,0,adversarial-hot,read-heavy,1,1,2,64,2000000,27795171,71.9549,35.9775,0.9327,27.71,37.10,0.0004
c11s,0,adversarial-hot,read-heavy,1,1,4,64,4000000,64838476,61.6918,15.4229,0.8778,63.24,115.93,0.0035
c11s,0,adversarial-hot,read-heavy,1,1,8,64,8000000,186236122,42.9562,5.3695,0.8510,154.78,539.40,0.0179
c11s,0,adversarial-hot,read-heavy,1,1,16,64,16000000,554100290,28.8756,1.8047,0.8676,530.79,1149.15,0.0087
c11s,0,uniform,read-heavy,1,100000,1,64,1000000,16004919,62.4808,62.4808,0.0000,15.83,23.78,0.0000
c11s,0,uniform,read-heavy,1,100000,2,64,2000000,38588044,51.8295,25.9148,0.0000,37.42,78.03,0.0011
c11s,0,uniform,read-heavy,1,100000,4,64,4000000,115166128,34.7324,8.6831,0.0000,111.38,236.64,0.0089
c11s,0,uniform,read-heavy,1,100000,8,64,8000000,319389433,25.0478,3.1310,0.0000,288.64,760.30,0.0112
c11s,0,uniform,read-heavy,1,100000,16,64,16000000,747063250,21.4172,1.3386,0.0000,726.21,1336.85,0.0054
c11s,0,zipf,gim,0.7,100000,1,64,1000000,130607143,7.6565,7.6565,0.0748,125.99,217.95,0.0000
c11s,0,zipf,gim,0.7,100000,2,64,2000000,357739869,5.5907,2.7953,0.0753,351.71,565.03,0.0081
c11s,0,zipf,gim,0.7,100000,4,64,4000000,1118782790,3.5753,0.8938,0.0771,1112.15,1631.93,0.0070
c11s,0,zipf,gim,0.7,100000,8,64,8000000,3700743428,2.1617,0.2702,0.0761,3676.55,5169.68,0.0154
c11s,0,zipf,gim,0.7,100000,16,64,16000000,11762960463,1.3602,0.0850,0.0764,11744.84,14880.19,0.0042
c11s,0,zipf,gim,1,100000,1,64,1000000,120262266,8.3152,8.3152,0.3760,117.18,174.05,0.0000
c11s,0,zipf,gim,1,100000,2,64,2000000,298940383,6.6903,3.3451,0.3745,293.83,401.78,0.0139
c11s,0,zipf,gim,1,100000,4,64,4000000,983169042,4.0685,1.0171,0.3742,980.21,1473.95,0.0078
c11s,0,zipf,gim,1,100000,8,64,8000000,2777452225,2.8803,0.3600,0.3745,2771.26,3968.21,0.0068
c11s,0,zipf,gim,1,100000,16,64,16000000,7977888673,2.0055,0.1253,0.3749,7943.47,10594.17,0.0045
c11s,0,zipf,gim,1.2,100000,1,64,1000000,81888799,12.2117,12.2117,0.6562,80.46,111.54,0.0000
c11s,0,zipf,gim,1.2,100000,2,64,2000000,186367880,10.7315,5.3657,0.6559,181.89,296.64,0.0046
c11s,0,zipf,gim,1.2,100000,4,64,4000000,557984664,7.1687,1.7922,0.6564,554.55,830.75,0.0100
c11s,0,zipf,gim,1.2,100000,8,64,8000000,1706722745,4.6873,0.5859,0.6559,1678.93,2623.60,0.0073
c11s,0,zipf,gim,1.2,100000,16,64,16000000,4604401607,3.4749,0.2172,0.6564,4579.80,6604.35,0.0042
c11s,0,adversarial-hot,gim,1,1,1,64,1000000,9805758,101.9809,101.9809,1.0000,9.71,11.74,0.0000
c11s,0,adversarial-hot,gim,1,1,2,64,2000000,9981149,200.3777,100.1889,1.0000,9.71,13.80,0.0089
c11s,0,adversarial-hot,gim,1,1,4,64,4000000,11159945,358.4247,89.6062,1.0000,9.71,28.29,0.0518
c11s,0,adversarial-hot,gim,1,1,8,64,8000000,15015930,532.7675,66.5959,1.0000,9.71,42.38,0.1568
c11s,0,adversarial-hot,gim,1,1,16,64,16000000,23846201,670.9664,41.9354,1.0000,9.72,44.98,0.2776
c11s,0,uniform,gim,1,100000,1,64,1000000,93853447,10.6549,10.6549,0.0000,92.68,120.71,0.0000
c11s,0,uniform,gim,1,100000,2,64,2000000,278455632,7.1825,3.5912,0.0000,277.12,470.87,0.0173
c11s,0,uniform,gim,1,100000,4,64,4000000,972018530,4.1151,1.0288,0.0000,965.98,1493.60,0.0046
c11s,0,uniform,gim,1,100000,8,64,8000000,3229677641,2.4770,0.3096,0.0000,3187.64,5010.09,0.0035
c11s,0,uniform,gim,1,100000,16,64,16000000,9942127335,1.6093,0.1006,0.0000,9870.18,13462.17,0.0024
